OBJECTID,ID_CD,PO_CD,CLASS_CD,SEQNO,KOR_NM,ENG_NM,DSTRC_NM,APPN_NO,CRLTS_CO,CRLTS_QY,AREA,LNM_ADRES,RDNMADR,CRLTS_SE,CRLTS_CL,SPCFC_NM,ERA_SE,PRSRV_SE,OWNER_NM,MNGR_NM,MNTRNG_YN,PROGRM_SE,ELEVATION,LONGITUDE,LATITUDE,SYMBOL_CD,INTRO
227,190111140027,1901,1114,0027,봉화곡 제1사지 칠불암外 석재,Bonghwagok 1st chilbulam outside seokjae,남산지구,,1,2,0.00000000000,경북 경주시 남산동 산36-4,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,331.96000000000,129.23666670000,35.77055560000,Y,"봉화곡 제1사지 칠불암 오르는 계단 아래에 있는 석재로 천인상이 조각 된 대석이 2기가 있다 등산로에 방치 되어 있어 훼손의 위험이 있으며, 보호시설이 요망된다."
228,190111140022,1901,1114,0022,천동곡 제1사지 탑재,Cheondonggok 1st saji tapjae,남산지구,,1,2,0.00000000000,경북 경주시 남산동 산36-4,,종교신앙유적,불탑,자연보존지구,통일신라,1,국유,경주시,1,1,226.68000000000,129.23694440000,35.77777780000,Y,승소곡 입구에서 칠불암 오르는 길에 큰 소나무와 분묘가 있는 곳이 계곡 입구이다. 소로를 따라 400m 정도 올라가면 분묘 2기가 길 좌측편에 있으며 이곳을 천동곡 제1사지라고 한다. 탑신석과 옥개석이 한 돌로 된 탑재 1매와 탑신석 1매가 있다.
229,190111140018,1901,1114,0018,승소곡 제1사지 석재,Seungsogok 1st seokjae,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-4,,종교신앙유적,기타,자연환경지구,통일신라,1,국유,경주시,1,1,203.61000000000,129.23972220000,35.77944440000,Y,"계곡 입구에서 520m 정도 올라간 위치에 승소곡 제1사지가 있다. 평평한 대지와 석축이 있으나 신우대로 덮여 있어 정확한 현상을 파악하기는 힘들며, 주변에서 기와편이 흩어져 있다. 건물지에는 안상이 조각된 'ㄱ'자형의 석조물이 있다."
230,190111140037,1901,1114,0037,삼밭곡 정씨선조묘 석재 및 탑재,Sambatgok Mr. jeong seonjo Tomb seokjae and tapjae,남산지구,,1,2,0.00000000000,경북 경주시 내남면 노곡리 산193,,무덤(분묘),기타,자연환경지구,통일신라,1,국유,경주시,1,1,167.08000000000,129.22805560000,35.74361110000,Y,정(鄭)씨 뿌리의 이야기에 대하여는 삼국사기와 삼국유사에 기록에 의하면 기원전 117년 경주 화산에 강림하여 부족 국가였던 진한국 사로의 육촌 중 자산 진지촌장이 되었다.
231,190111140031,1901,1114,0031,백운계 양조암곡 제4사지 축대및 석재,Baekungye yangjoamgok 4th saji chukdae and seokjae,남산지구,,1,2,0.00000000000,경북 경주시 내남면 노곡리 산121,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,262.10000000000,129.23361110000,35.76194440000,Y,양조암곡 입구에서 능선을 따라 약 600m 정도 오르면 무덤 4기가 계단식으로 연결 되어 있는데 이 무덤축대를 양조암곡 제4사지 축대로 추정한다.
232,190111140030,1901,1114,0030,백운계 양조암곡 제3사지 축대 및 탑재,Baekungye yangjoamgok 3th saji chukdae and tapjae,남산지구,,1,10,0.00000000000,경북 경주시 내남면 노곡리 산123,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,291.56000000000,129.23361110000,35.76333330000,Y,양조암곡 제2사지에서 계곡을 건너 북서편 쪽에 축대와 탑 부재가 흩어져 있는 곳이 양조암곡 제3사지이다.
233,190111140036,1901,1114,0036,백운계제3사지(현백운암)석재,Baekungye 3th seokjae,남산지구,,1,3,0.00000000000,경북 경주시 내남면 노곡리 산129,경상북도 경주시 내남면 백운대길 101-356,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,364.24000000000,129.22638890000,35.76500000000,Y,백운계는 남남산에서 가장 크고 긴 계곡으로 노곡리 백운계곡의 정상부에 위치하는 사찰로서 현재 백운암이 있으며 요사체와 대웅전이 있다.
234,190111140035,1901,1114,0035,대마곡 제2사지 축대,Daemagok 2nd chukdae,남산지구,,1,1,0.00000000000,경북 경주시 내남면 노곡리 768,,종교신앙유적,사지,자연환경지구,통일신라,1,국유,경주시,1,1,400.11000000000,129.22194440000,35.75611110000,Y,대마곡의 유래는 큰말발자국이 있다고 해서 붙여진 이름이다.
235,190111140047,1901,1114,0047,천룡곡 제2사지 부도탑,Cheonryonggok 2nd budotap,남산지구,,1,2,0.00000000000,경북 경주시 내남면 용장리 875-2,,종교신앙유적,부도,자연보존지구,통일신라,1,국유,경주시,1,1,320.89000000000,129.22000000000,35.76638890000,Y,천룡사지 주변에는 부도2기가 있다. 2기중 1기는 천룡사 주변 식당 근처에 위치하며 현재높이는 130㎝ 지름 76㎝ 가운데 월화당지원 대사 (月華堂知圓 大師) 라고 음각되어 있으나 정확한 형태를 파악하기가 힘들다.
236,190111140041,1901,1114,0041,용장계 이영재곡 제1사지 탑재,Yongjanggye leeyoungjaegok 1st saji tapjae,남산지구,,1,2,0.00000000000,경북 경주시 내남면 용장리 산1-1,,종교신앙유적,불탑,자연보존지구,통일신라,1,국유,경주시,1,1,275.43000000000,129.22750000000,35.77805560000,Y,연화대곡은 절터는 지금까지 세군데의 절터가 확인 되었으며 탑상곡의 진입로를 지나서 약 200m 정도 올라가면 계곡 건너 북쪽으로 일부 축대가 남아있는곳이 제1사지이다.
237,190111140003,1901,1114,0003,국사곡 상사바위,Guksagok sangsa rock,남산지구,,1,2,0.00000000000,경북 경주시 남산동 산 36-1,,민속유적,전설유적,자연보존지구,선사시대,1,국유,경주시,0,1,297.84000000000,129.22777780000,35.79361110000,Y,"상사바위는 국사곡 굴바위에서 서북쪽 정상에 위치하고 있다. 동남산 기슭에서는 어디에서나 보이는 바위이다. 바위가 절벽 위에 있어 높아 보이며, 다리를 받치고 있는 듯 하며, 높이는 약 10여m에 이른다."
238,190111140005,1901,1114,0005,국사곡 남산부석,Guksagok namsan buseok,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산 36-1,,민속유적,전설유적,자연보존지구,선사시대,1,국유,경주시,0,1,428.89000000000,129.22805560000,35.79027780000,Y,굴바위 남쪽 계곡 정상 부근에 남산부석이 솟아 있다 이 바위는 큰 바위 위에 부처님 머리와 같은 큰 바위가 얹혀 있어서 마치 대좌불처럼 보인다. 부처님 머리가 허공에 떠 있는 것처럼 보인다 하여 부석이라 부르는 것이다.
239,190111140004,1901,1114,0004,국사곡 근세 마애여래좌상,Guksagok geunse maaeyeoraejwasang,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-1,,종교신앙유적,불상,자연보존지구,시대미상,1,국유,경주시,0,1,408.66000000000,129.22833330000,35.79027780000,Y,"남산부석 아래 위치한 민간 신앙터로 서편 바위 면에 마애불이 조각 되어 있다. 마애불은 결가부좌한 자세로 항마촉지인을 취하고 있으며, 법의와 광배는 표현 되어 있지 않다. 정확한 조각시기는 알수 없으나 근세로 추정되고 있다."
240,190111140019,1901,1114,0019,오산계 지암곡 보살입상,Ohsangye jiamgok bosalipsang,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-1,,종교신앙유적,불상,자연보존지구,시대미상,1,국유,경주시,1,1,352.59000000000,129.23000000000,35.78972220000,Y,"큰지바위는 작은지바위에서 등산로를 따라 470m 올라간 지점에 있다. 동남향인 큰지바위는 높이 50m, 길이 약 140m로 거대하다."
241,190111140007,1901,1114,0007,오산계 지암곡 마애여래좌상,Ohsangye jiamgok maaeyeoraejwasang,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-1,,종교신앙유적,불상,자연보존지구,조선시대,1,국유,경주시,1,1,336.72000000000,129.22972220000,35.78972220000,Y,"지암곡 제3사지의 큰 지바위에는 근세에 조각된 2구의 마애좌상이 있다. 그 중 1구인 마애여래좌상은 결가부좌의 자세이며, 동심원의 반원으로 광배를 표현 하였다."
242,190111140009,1901,1114,0009,오산계 지암곡 제3사지 삼층석탑,Ohsangye jiamgok 3th saji samcheungseoktap,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-1,,종교신앙유적,불탑,자연보존지구,통일신라,1,국유,경주시,1,1,336.30000000000,129.22972220000,35.78916670000,Y,"지암곡에서 소로를 따라 400m쯤 가면 굴바위 형태의 기도처가 있다. 이곳에서 40m 가량 오르면 분묘3기가 자리 잡고 있으며, 자연암석 위에 지암곡 제3사지 삼층석탑이 있다."
243,190111140067,1901,1114,0067,경주 남산 비파곡 제2사지 삼층석탑(잠늠골 삼층석탑),Namsan Bipagok the second limb-story stone pagoda,남산지구,,1,1,0.00000000000,경북 경주시 내남면 용장리 산1-1,,종교신앙유적,불탑,자연보존지구,통일신라,1,국유,경주시,1,1,304.00000000000,129.23094440000,35.78819440000,Y,잠능곡은 옛날에 산적들이 비파곡에 산채를 두고 돌아가던 중 한숨씩 자고 가던 곳이라 하여 전해지며 경주 남산 비파곡 2사지에 있는 탑으로 잠늠골 삼층석탑이라고도 한다.
244,190111140008,1901,1114,0008,오산계 지암곡 제2사지 삼층석탑,Ohsangye jiamgok 2nd saji samcheungseoktap,남산지구,,1,2,0.00000000000,경북 경주시 남산동 산 36-1,,종교신앙유적,불탑,자연보존지구,통일신라,1,국유,경주시,1,1,249.42000000000,129.23055560000,35.78555560000,Y,"지암곡 제2사지 삼층석탑은 2000년 1월에 발굴조사를 하고, 2003년에 지금의 모습으로 복원했다. 낙수면은 비교적 경사가 급하고 추녀부분은 약간씩 올려 마무리 하고 있다."
245,190111140006,1901,1114,0006,오산계 오산곡 마애불,Ohsangye ohsangok maaebul,남산지구,,1,1,0.00000000000,경북 경주시 남산동 산36-1,,종교신앙유적,불상,자연보존지구,통일신라,1,국유,경주시,1,1,169.43000000000,129.23694440000,35.78750000000,Y,"국사곡 입구를 지나면 왼쪽에 있는 계곡으로 바위산 능선 중턱에 위치한 오산곡 마애불이 있다. 신체와 얼굴은 뚜렷하지 않으며, 둥근 얼굴에 납작하고 넓은 코 아래로 내려다 보는듯한 눈 등 얼굴은 아주 편안해 보인다."
246,190111140089,1901,1114,0089,경주 포석계 윤을곡 제2사지축대 및 탑재,yuneulgok the second limb embankment and mounted,남산지구,,1,2,0.00000000000,경북 경주시 내남면 배동 산72-1,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,279.29000000000,129.22694440000,35.80527780000,Y,윤을곡 마애삼존불에서 순환도로로 700m쯤 더 올라가면 남쪽 비탈에 허물어진 성벽아래 넓은 평지가 있어 지금 밭으로 경작되고 있는데 이곳이 윤을곡 제2사지인 상실절터이다.
247,190111030001,1901,1103,0001,경주 남산산성,Gyeongju namsanseong,남산지구,제22호,1,1,7094579.00000000000,"경북 경주시 인왕동,탑동,남산동,배반동,배동",,정치국방유,성곽(성책),자연보존지구,신라,3,국유 사유,경주시,0,1,281.03000000000,129.22694440000,35.80750000000,Y,경주남산의 북쪽에 있는 신라시대의 성으로서 '남산신성'이라고도 한다. 경주평야 일대가 훤히 내려다보이는 위치에 있는 이 산성은 서쪽의 서형산성과 동쪽의 명활성 그리고 북쪽의 북형산성과 함께 신라의 왕도를 호위했던 성이다.
248,190111080004,1901,1108,0004,경주 배리윤을곡마애불좌상,Gyeongju baeriyunulgok maaebuljwasang,남산지구,제195호,1,3,0.00000000000,경북 경주시 배동 산72-1,,종교신앙유적,불상,자연환경지구,통일신라,2,국유,경주시,1,1,192.24000000000,129.21923830000,35.80841060000,Y,경주 남산 윤을곡의 ㄱ자형 바위벽에 새긴 불상이다. 동남향 바위면에 2구 서남향 바위면에 1구를 새겨 삼존불(三尊佛) 형식을 띠는데 배치가 특이하다. 불상 크기는 65∼75cm에 지나지 않으나 손(수인 手印)이나 얼굴 모습으로 보아 모두 여래상인 것이 특징이다.
249,190111140087,1901,1114,0087,경주 남산 기암곡 제2사지 동 서 삼층석탑,Namsan giamgok second limb Dong-story stone pagoda,남산지구,,1,2,0.00000000000,경북 경주시 내남면 배동 산43,,종교신앙유적,불탑,자연환경지구,통일신라,1,국유,경주시,1,1,231.78000000000,129.21850000000,35.80166670000,Y,동탑의 기단부는 지대석 하부에 편평한 돌을 사각으로 깔고 그 사이 내부를 잔돌로 채워 기초를 조성하였다. 탑의 전체높이는 약3.8m이며 남면 중앙부에 가로24㎝ 세로 34㎝ 의 장방형 문비를 마련하고 내부에 자물쇠와 문고리를 조각해 놓았다.
250,190111140090,1901,1114,0090,경주 남산 포석계 기암곡 제1사지 축대 및 석재,Namsan poseokgye giamgok 1st chukdae and seokjae,남산지구,,1,1,0.00000000000,경북 경주시 내남면 배동 산49,,종교신앙유적,사지,자연환경지구,통일신라,1,국유,경주시,0,1,151.86000000000,129.21444440000,35.80222220000,Y,포석정 입구에서 남산 순환도로로 올라가면 입구에 차량 통행을 제한하는 철주가 있다. 여기서 바로 우측 소로인 소나무 숲을 따라 가면 과수원이 끝나는 부분에 큰 축대가 있는 곳이 기암곡 제1사지이다.
251,190111140076,1901,1114,0076,경주 남산 약수곡 제1사지 축대 및 탑재,Namsan yaksugok 1st chukdae and tapjae,남산지구,,1,2,0.00000000000,경북 경주시 내남면 용장리 산3,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,208.62000000000,129.21472220000,35.78833330000,Y,계곡 입구에서 약 900m 정도 올라가면 왼쪽으로 분묘가 있고 그 아래 본류를 건너 신우대숲이 있는 곳이 약수곡 제1사지이다. 상하로 두 곳이 확인되며 축대의 높이는 170×650㎝이며 그 주변에 54×50㎝ 높이45㎝ 면석이 있다.
252,190111140069,1901,1114,0069,경주 남산 비파곡 제4사지 절터(전불무사지),Namsan Bipagok the fourth limb temple site,남산지구,,1,1,0.00000000000,경북 경주시 내남면 용장리 산1-1,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,309.20000000000,129.21972220000,35.78555560000,Y,용장 잠능곡에서 600m 가면 비파곡이 시작되는 곳에는 비파암과 석가사지가 있으며 남쪽으로 80m 더 올라가면 불무사지가 있다.
253,190111140070,1901,1114,0070,경주 남산 약수곡 제3사지축대및 광배편,Namsan yaksugok 3th chukdae and gwangbaepyeon,남산지구,,1,2,0.00000000000,경북 경주시 내남면 용장리 산3,,종교신앙유적,사지,자연보존지구,통일신라,1,국유,경주시,1,1,309.20000000000,129.21916670000,35.78694440000,Y,약수곡 제2사지에서 능선을 따라 약300m 올라 대나무 숲을 헤치고 나오면 오른쪽에 대형 축대가 나타난다. 이곳이 약수곡 제3사지이다.
254,190111140077,1901,1114,0077,경주 남산 약수곡 제4사지 석조여래좌상 및 연화대좌,Yaksugok 1st seokjoyeoraejwasang and yeonhwadaejwa,남산지구,,1,3,0.00000000000,경북 경주시 내남면 용장리 산1-1,,종교신앙유적,불상,자연보존지구,통일신라,1,국유,경주시,1,1,318.05000000000,129.21944440000,35.78805560000,Y,남산 약수곡 제4사지에 있는 석조여래좌상으로 현재 머리는 남아 있지 않고 몸 부분만 남아 있다. 그러나 머리를 제외한 불상의 신체는 거의 온전한 형태이며 삼도가 있는 얼굴 아래 목 부분의 석재가 남아 있다.
